Project,Antipattern,File,Line from,Line to,Comment
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SoftwareUsage.java,52,52,viide application tabeli primaarvõtmele
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SoftwareUsage.java,57,57,viide software_package tabeli primaarvõtmele
boogiespook/waltz-test,Beware of the Unknown,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SourceDataRating.java,85,85,Should be non-nullable
boogiespook/waltz-test,ID Required,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/StaticPanel.java,60,60,createField(“id”
boogiespook/waltz-test,ID Required,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyInstance.java,62,62,createField(“id”
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyInstance.java,67,67,viide survey_run tabeli primaarvõtmele
boogiespook/waltz-test,Polymorphic Associations,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyInstance.java,72,77,entity_kind + entity_id
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyInstance.java,102,102,Viide iseenda primaarvõtmele
boogiespook/waltz-test,ID Required,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyInstanceRecipient.java,60,60,createField(“id”
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyInstanceRecipient.java,65,65,viide survey_instance tabeli primaarvõtmele
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyInstanceRecipient.java,70,70,viide person tabeli primaarvõtmele
boogiespook/waltz-test,ID Required,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyQuestion.java,60,60,createField(“id”
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyQuestion.java,65,65,viide survey_template tabeli primaarvõtmele
boogiespook/waltz-test,Beware of the Unknown,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyQuestion.java,80,80,Rakendus kohtleb välja mitte-nullitavana (vaikeväärtus rakenduse tasandil)
boogiespook/waltz-test,Beware of the Unknown,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyQuestion.java,100,100,Rakendus kohtleb välja mitte-nullitavana (vaikeväärtus rakenduse tasandil)
boogiespook/waltz-test,ID Required,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyQuestionDropdownEntry.java,60,60,createField(“id”
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyQuestionDropdownEntry.java,65,65,viide survey_question tabeli primaarvõtmele
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyQuestionResponse.java,62,62,viide survey_instance tabeli primaarvõtmele
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyQuestionResponse.java,67,67,viide survey_question tabeli primaarvõtmele
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyQuestionResponse.java,72,72,viide person tabeli primaarvõtmele
boogiespook/waltz-test,Polymorphic Associations,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyQuestionResponse.java,102,107,entity_response_kind + entity_response_id
boogiespook/waltz-test,ID Required,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyRun.java,61,61,createField(“id”
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyRun.java,66,66,viide survey_template tabeli primaarvõtmele
boogiespook/waltz-test,Polymorphic Associations,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyRun.java,81,86,selector_entity_kind + selector_entity_id
boogiespook/waltz-test,Jaywalking,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyRun.java,96,96,involvement_kind_ids
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyRun.java,116,116,viide person tabeli primaarvõtmele
boogiespook/waltz-test,ID Required,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyTemplate.java,61,61,createField(“id”
boogiespook/waltz-test,Keyless Entry,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SurveyTemplate.java,81,81,viide person tabeli primaarvõtmele
boogiespook/waltz-test,ID Required,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/SvgDiagram.java,60,60,createField(“id”
boogiespook/waltz-test,ID Required,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/UserAgentInfo.java,61,61,createField(“id”
boogiespook/waltz-test,Entity-Attribute-Value,waltz-schema/target/generated-sources/jooq/com/khartec/waltz/schema/tables/UserPreference.java,59,69,
BuchnevDmitry/LinkTracker,ID Required,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/Chat.java,63,64,"createField(DSL.name(""id"")"
BuchnevDmitry/LinkTracker,ID Required,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/Link.java,66,67,"createField(DSL.name(""id"")"
BuchnevDmitry/LinkTracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/jooq/impl/JooqChatRepository.java,51,51,selectFrom(
BuchnevDmitry/LinkTracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/jooq/impl/JooqLinkRepository.java,22,22,selectFrom(
BuchnevDmitry/LinkTracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/jooq/impl/JooqLinkRepository.java,47,47,selectFrom(
BuchnevDmitry/LinkTracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/jooq/impl/JooqLinkRepository.java,85,85,TABLE.fields()
BuchnevDmitry/LinkTracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/jooq/impl/JooqLinkRepository.java,94,94,TABLE.fields()
catsloveme/telegram-bot,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/domain/jooq/tables/Chat.java,51,52,"createField(DSL.name(""id"") suured tähed"
catsloveme/telegram-bot,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/domain/jooq/tables/Links.java,60,61,"createField(DSL.name(""id"") suured tähed"
catsloveme/telegram-bot,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/repository/jooq/JooqLinkRepository.java,70,70,TABLE.fields()
catsloveme/telegram-bot,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/repository/jooq/JooqLinkRepository.java,79,79,TABLE.fields()
catsloveme/telegram-bot,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/repository/jooq/JooqLinkRepository.java,86,86,TABLE.fields()
corradomio/java_projects,Implicit Columns,check_odb4j/src/main/java/org/hls/check/MainJooq.java,27,27,select().from(
corradomio/java_projects,ID Required,check_odb4j/src/main/java/test/generated/tables/Author.java,52,52,"createField(DSL.name(""id"")"
Dankoy/jforwarder,ID Required,telegram_chat_service/src/main/java/ru/dankoy/telegramchatservice/core/domain/jooq/tables/Chats.java,46,52,"createField(DSL.name(""id"")"
Dankoy/jforwarder,Implicit Columns,telegram_chat_service/src/main/java/ru/dankoy/telegramchatservice/core/repository/TelegramChatDaoJooq.java,130,130,fetchOne
Dankoy/jforwarder,Implicit Columns,telegram_chat_service/src/main/java/ru/dankoy/telegramchatservice/core/repository/TelegramChatDaoJooq.java,154,154,fetchOne
Dankoy/jforwarder,Implicit Columns,telegram_chat_service/src/main/java/ru/dankoy/telegramchatservice/core/repository/TelegramChatDaoJooq.java,179,179,select().from(
Dankoy/jforwarder,Implicit Columns,telegram_chat_service/src/main/java/ru/dankoy/telegramchatservice/core/repository/TelegramChatDaoJooq.java,198,198,select().from(
Dankoy/jforwarder,Implicit Columns,telegram_chat_service/src/main/java/ru/dankoy/telegramchatservice/core/repository/TelegramChatDaoJooq.java,214,214,returning()
Dankoy/jforwarder,Implicit Columns,telegram_chat_service/src/main/java/ru/dankoy/telegramchatservice/core/repository/TelegramChatDaoJooq.java,240,240,returning()
Dankoy/jforwarder,Poor Man’s Search Engine,telegram_chat_service/src/main/java/ru/dankoy/telegramchatservice/core/repository/conditionscreator/TelegramChatConditions.java,24,24,LIKE tundmatu sisendiga
Dankoy/jforwarder,Poor Man’s Search Engine,telegram_chat_service/src/main/java/ru/dankoy/telegramchatservice/core/repository/conditionscreator/TelegramChatConditions.java,26,26,LIKE tundmatu sisendiga
Dankoy/jforwarder,Poor Man’s Search Engine,telegram_chat_service/src/main/java/ru/dankoy/telegramchatservice/core/repository/conditionscreator/TelegramChatConditions.java,28,28,LIKE tundmatu sisendiga
Dankoy/jforwarder,Poor Man’s Search Engine,telegram_chat_service/src/main/java/ru/dankoy/telegramchatservice/core/repository/conditionscreator/TelegramChatConditions.java,30,30,LIKE tundmatu sisendiga
Dankoy/jforwarder,Poor Man’s Search Engine,telegram_chat_service/src/main/java/ru/dankoy/telegramchatservice/core/repository/conditionscreator/TelegramChatConditions.java,31,31,LIKE tundmatu sisendiga
Dankoy/jforwarder,Implicit Columns,telegram_chat_service/src/test/java/ru/dankoy/telegramchatservice/core/repository/TelegramChatDaoJooqTest.java,46,46,returning()
Dankoy/jforwarder,Implicit Columns,telegram_chat_service/src/test/java/ru/dankoy/telegramchatservice/core/repository/TelegramChatDaoJooqTest.java,64,64,returning()
Dankoy/jforwarder,Implicit Columns,telegram_chat_service/src/test/java/ru/dankoy/telegramchatservice/core/repository/TelegramChatDaoJooqTest.java,90,90,returning()
Dankoy/jforwarder,Implicit Columns,telegram_chat_service/src/test/java/ru/dankoy/telegramchatservice/core/repository/TelegramChatDaoJooqTest.java,119,119,select().from(
Dankoy/jforwarder,Implicit Columns,telegram_chat_service/src/test/java/ru/dankoy/telegramchatservice/core/repository/TelegramChatDaoJooqTest.java,135,135,returning()
Dankoy/jforwarder,Implicit Columns,telegram_chat_service/src/test/java/ru/dankoy/telegramchatservice/core/repository/TelegramChatDaoJooqTest.java,144,144,select().from(
devstronomy/nasa-data-scraper,ID Required,src/main/java/com/devstronomy/jooq/generated/tables/Planet.java,63,63,createField(“id”
devstronomy/nasa-data-scraper,ID Required,src/main/java/com/devstronomy/jooq/generated/tables/Satellite.java,63,63,createField(“id”
DiamondArt/Java-jooq,ID Required,src/main/java/com/eburtis/learnjooqs/domain/generated/jooq/tables/Author.java,55,55,"createField(DSL.name(""id"")"
DiamondArt/Java-jooq,ID Required,src/main/java/com/eburtis/learnjooqs/domain/generated/jooq/tables/Book.java,55,55,"createField(DSL.name(""id"")"
DiamondArt/Java-jooq,ID Required,src/main/java/com/eburtis/learnjooqs/domain/generated/jooq/org/jooq/codegen/maven/example/tables/Author.java,55,55,"createField(DSL.name(""id"")"
DiamondArt/Java-jooq,ID Required,src/main/java/com/eburtis/learnjooqs/domain/generated/jooq/org/jooq/codegen/maven/example/tables/Book.java,55,55,"createField(DSL.name(""id"")"
DiamondArt/Java-jooq,Implicit Columns,src/main/java/com/eburtis/learnjooqs/domain/AuthorRepository.java,25,25,selectFrom(
DiamondArt/Java-jooq,Implicit Columns,src/main/java/com/eburtis/learnjooqs/domain/AuthorRepository.java,33,33,selectFrom(
DiamondArt/Java-jooq,Implicit Columns,src/main/java/com/eburtis/learnjooqs/infrastructure/AuhtorServiceImplementation.java,27,27,selectFrom(
DiamondArt/Java-jooq,Implicit Columns,src/main/java/com/eburtis/learnjooqs/infrastructure/AuhtorServiceImplementation.java,35,35,selectFrom(
DiSSCo/dissco-core-annotation-processing-service,ID Required,src/main/java/eu/dissco/annotationprocessingservice/database/jooq/tables/Annotation.java,63,63,"createField(DSL.name(""id"")"
DiSSCo/dissco-core-annotation-processing-service,31 Flavors,src/main/java/eu/dissco/annotationprocessingservice/database/jooq/tables/Annotation.java,133,133,SQLDataType.VARCHAR.asEnumDataType
DiSSCo/dissco-core-annotation-processing-service,ID Required,src/main/java/eu/dissco/annotationprocessingservice/database/jooq/tables/AnnotationBatchRecord.java,57,57,"createField(DSL.name(""id"")"
DiSSCo/dissco-core-annotation-processing-service,ID Required,src/main/java/eu/dissco/annotationprocessingservice/database/jooq/tables/DigitalSpecimen.java,57,57,"createField(DSL.name(""id"")"
DiSSCo/dissco-core-annotation-processing-service,31 Flavors,src/main/java/eu/dissco/annotationprocessingservice/database/jooq/tables/MasJobRecord.java,65,65,SQLDataType.VARCHAR.nullable(false).asEnumDataType
DiSSCo/dissco-core-annotation-processing-service,31 Flavors,src/main/java/eu/dissco/annotationprocessingservice/database/jooq/tables/MasJobRecord.java,100,100,SQLDataType.VARCHAR.asEnumDataType
DiSSCo/dissco-core-annotation-processing-service,31 Flavors,src/main/java/eu/dissco/annotationprocessingservice/database/jooq/tables/MasJobRecord.java,110,110,SQLDataType.VARCHAR.asEnumDataType
DiSSCo/dissco-core-annotation-processing-service,Implicit Columns,src/main/java/eu/dissco/annotationprocessingservice/repository/AnnotationRepository.java,40,40,TABLE.asterisk()
DiSSCo/dissco-core-annotation-processing-service,Implicit Columns,src/main/java/eu/dissco/annotationprocessingservice/repository/AnnotationRepository.java,48,48,TABLE.asterisk()
DiSSCo/dissco-core-annotation-processing-service,Implicit Columns,src/main/java/eu/dissco/annotationprocessingservice/repository/DigitalSpecimenRepository.java,33,33,TABLE.asterisk()
DiSSCo/dissco-core-annotation-processing-service,Implicit Columns,src/test/java/eu/dissco/annotationprocessingservice/repository/AnnotationBatchRecordRepositoryIT.java,45,45,TABLE.asterisk()
DiSSCo/dissco-core-annotation-processing-service,Implicit Columns,src/test/java/eu/dissco/annotationprocessingservice/repository/AnnotationBatchRecordRepositoryIT.java,78,78,TABLE.asterisk()
DiSSCo/dissco-core-annotation-processing-service,Implicit Columns,src/test/java/eu/dissco/annotationprocessingservice/repository/AnnotationBatchRecordRepositoryIT.java,97,97,TABLE.asterisk()
DiSSCo/dissco-core-annotation-processing-service,Implicit Columns,src/test/java/eu/dissco/annotationprocessingservice/repository/AnnotationRepositoryIT.java,207,207,TABLE.asterisk()
DiSSCo/dissco-core-annotation-processing-service,Implicit Columns,src/test/java/eu/dissco/annotationprocessingservice/repository/AnnotationRepositoryIT.java,224,224,TABLE.asterisk()
DiSSCo/dissco-core-annotation-processing-service,Implicit Columns,src/test/java/eu/dissco/annotationprocessingservice/repository/AnnotationRepositoryIT.java,232,232,TABLE.asterisk()
dndanoff/spring-boot-unit-integration-test-example,ID Required,generated/src/main/java/jooq/com/danoff/demo/db/tables/Employee.java,62,62,createField(“ID” 
dndanoff/spring-boot-unit-integration-test-example,Implicit Columns,src/main/java/com/danoff/demo/repository/EmployeeRepo.java,28,28,select().from(
DrBrother/notification-system,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/dao/jooq/JooqChatDAOImpl.java,42,42,select(TABLE).from(TABLE)
DrBrother/notification-system,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/dao/jooq/JooqLinkDAOImpl.java,51,51,select(TABLE).from(TABLE)
DrBrother/notification-system,Implicit Columns,scrapper/src/main/java/ru/tinkoff/edu/java/scrapper/dao/jooq/JooqLinkDAOImpl.java,61,61,select(TABLE).from(TABLE)
